e2a7809328d5f0e99ad804109cbda13fe887d4ea,https://www.youtube.com/watch?v=dX9g9VmVRPM&t=592s,User_1,Conversational AI with TigerGraph & RASA - YouTube,"['nlp', ' tigergraph', ' rasa', ' wordnet', ' graph database']",,[],Video,youtube,2022-04-18T21:34:13.763996
d443c0563ba3a22d9cd3b336e39af788821a8946,https://towardsdatascience.com/pok%C3%A9graph-part-iv-linear-regression-with-tigergraph-and-plotly-express-d9210247d995,User_1,PokéGraph Part IV: Linear Regression with TigerGraph and Plotly Express | by Shreya Chaudhary | Towards Data Science,"['tigergraph', ' nlp']",,[],Website,towardsdatascience,2022-04-18T21:34:35.302526
d219a69127b7a95176b7fbef360207ee5803d0d7,https://www.learnpythonwithrune.org/implement-a-term-frequency-by-inverse-document-frequency-tf-idf-with-nltk/,User_1,Implement a Term Frequency by Inverse Document Frequency (TF-IDF) with NLTK - Learn Python with Rune,"['nlp', ' nltk', ' term frequency']",,[],Website,learnpythonwithrune,2022-04-18T21:34:52.042530
09b99e3a898b90c8cbeae3c3f347aa60c071c4f9,https://machinelearningknowledge.ai/tutorial-on-spacy-part-of-speech-pos-tagging/,User_1,Tutorial on Spacy Part of Speech (POS) Tagging - MLK - Machine Learning Knowledge,"['pos', ' nlp', ' spacy']",,[],Website,machinelearningknowledge,2022-04-18T21:35:25.674203
03a458b551bf07e4dcb9a263fbed4644ad823d48,https://www.youtube.com/watch?v=EslAkGAEbFs&t=2756s,User_1,"Webinar: TigerGraph's Graph Query Language, GSQL - YouTube","['tigergraph', ' gsql']",,[],Video,youtube,2022-04-18T21:36:02.250600
713388e2663d4f36b7015f5f426777925346cf7e,https://machinelearningknowledge.ai/learn-dependency-parser-and-dependency-tree-visualizer-in-spacy/,User_1,Learn Dependency Parser and Dependency Tree Visualizer in Spacy - MLK - Machine Learning Knowledge,"['dependency tree', ' nlp', ' spacy']",,[],Website,machinelearningknowledge,2022-04-18T21:36:22.452653
513bf2f545f305b1389453a7a0eb58016298e19a,https://medium.com/swlh/using-spacy-for-natural-language-processing-3d127d5ca5ba,User_1,Using SpaCy for Natural Language Processing | by Aradhita Bhandari | The Startup | Medium,"['spacy', ' model', ' nlp', ' pos', ' word embedding']",,[],Website,medium,2022-04-18T21:37:01.552654
e12e3712632ab5587f7dd028651cbad0abc4da5d,https://spacy.io/universe/project/adam_qas,User_1,ADAM: Question Answering System · spaCy Universe,['question answering system'],,[],Website,spacy,2022-04-18T21:40:06.276654
6bc96e915c5cfcef14b55ec0e603edc55a383963,https://en.wikipedia.org/wiki/Category:Parsing_algorithms,User_1,Category:Parsing algorithms - Wikipedia,['parsing algorithm'],,[],Website,wikipedia,2022-04-18T21:40:41.830932
